Source,Target,weight
8871,8218,3902.5
8871,8262,935.0
8871,8275,355.5
8871,8348,1116.0
8871,8471,1075.0
8871,8592,500.0
8871,8594,360.0
8871,8641,792.0
8871,8723,2040.0
8871,8769,1624.0
8871,8785,1902.0
8871,8799,2400.0
8871,8802,1188.0
8871,8806,1110.0
8871,8836,2546.0
8871,8843,160.0
8871,8853,120.0
8871,8855,1217.0
8871,8856,388.8
8871,8858,1736.5
8871,8859,120.0
8871,8860,384.0
8871,8864,812.0
8871,8867,120.0
8871,8868,1040.1666
8871,8870,150.0
8871,9058,128.0
8872,7292,240.0
8872,7961,150.0
8872,8022,317.0
8872,8854,124.0
8872,8855,160.0
8872,8860,120.0
8872,8864,155.0
8872,8868,161.33333
8872,8871,152.0
8873,7292,360.0
8873,7794,430.0
8873,7961,150.0
8873,8022,240.0
8873,8854,124.0
8873,8855,160.0
8873,8860,120.0
8873,8861,120.0
8873,8868,150.0
8873,8870,120.0
8873,8871,155.0
8875,8537,120.0
8875,10180,40.0
8875,10183,40.0
8877,7180,200.0
8877,7198,248.0
8877,7215,120.0
8877,7227,120.0
8877,7232,120.0
8877,7237,120.0
8877,7254,120.0
8877,7256,240.0
8877,7264,372.0
8877,7280,120.0
8877,7289,124.0
8877,7292,240.0
8877,7351,1467.5
8877,7358,776.0
8877,7360,400.0
8877,7362,590.0
8877,7363,625.0
8877,7367,400.0
8877,7368,400.0
8877,7403,400.0
8877,7406,400.0
8877,7408,400.0
8877,7421,2626.1667
8877,7436,400.0
8877,7437,400.0
8877,7448,845.0
8877,7454,400.0
8877,7457,400.0
8877,7461,292.5
8877,7481,490.0
8877,7534,490.0
8877,7736,400.0
8877,7744,400.0
8877,7794,870.0
8877,7795,620.0
8877,7857,490.0
8877,7872,490.0
8877,7884,673.0
8877,7903,500.0
8877,7905,745.0
8877,7922,430.0
8877,7925,535.0
8877,7958,167.0
8877,7961,208.5
8877,7962,174.0
8877,7963,174.0
8877,7964,150.0
8877,7965,160.0
8877,7967,160.0
8877,7972,160.0
8877,8001,144.0
8877,8010,160.0
8877,8014,167.0
8877,8022,178.0
8877,8033,348.0
8877,8035,160.0
8877,8037,160.0
8877,8040,315.0
8877,8052,174.0
8877,8061,146.0
8877,8066,155.0
8877,8068,160.0
8877,8218,720.0
8877,8348,245.0
8877,8419,256.0
8877,8471,200.0
8877,8504,167.0
8877,8511,128.0
8877,8513,167.0
8877,8516,358.5
8877,8519,174.0
8877,8520,208.5
8877,8521,160.0
8877,8524,128.0
8877,8527,160.0
8877,8601,756.0
8877,8641,1152.0
8877,8649,360.0
8877,8802,720.0
8877,8836,720.0
8877,8855,288.4286
8877,8857,120.0
8877,8860,120.0
8877,8861,120.0
8877,8864,580.0
8877,8868,307.2
8877,8870,120.0
8877,8871,330.2
8877,8872,147.2
8877,8873,240.0
8877,9058,120.0
8878,8856,128.0
8878,8864,376.0
8878,8867,128.0
8878,8868,120.0
8878,8871,120.0
8881,8859,256.0
8881,8860,256.0
8881,8868,128.0
8881,8894,128.0
8881,8910,128.0
8882,8910,120.0
8884,7264,160.0
8884,8856,288.0
8884,8858,150.0
8884,8864,420.0
8884,8868,192.33333
8884,8871,1343.0
8885,7254,120.0
8885,7292,128.0
8885,8855,257.0
8885,8877,120.0
8886,8855,40.0
8887,7215,240.0
8887,7227,120.0
8887,7256,360.0
8887,7292,360.0
8887,8066,248.0
8887,8516,150.0
8887,8855,379.0
8887,8857,360.0
8887,8860,368.0
8887,8861,120.0
8887,8864,360.0
8887,8865,240.0
8887,8868,294.0
8887,8870,360.0
8887,8871,640.0
8887,8872,120.0
8887,8873,360.0
8887,8877,120.0
8887,8885,240.0
8887,9058,240.0
8887,9330,240.0
8888,8855,124.0
8888,8885,150.0
8890,8855,240.0
8891,10202,40.0
8891,10206,40.0
8891,10207,40.0
8892,7256,478.0
8892,7292,598.0
8892,7461,353.0
8892,7481,353.0
8892,7534,353.0
8892,7961,274.0
8892,7963,274.0
8892,7964,124.0
8892,7965,124.0
8892,7967,137.0
8892,7971,404.0
8892,7972,404.0
8892,8020,124.0
8892,8022,285.0
8892,8028,150.0
8892,8033,137.0
8892,8037,300.0
8892,8040,137.0
8892,8042,594.0
8892,8053,360.0
8892,8055,240.0
8892,8056,240.0
8892,8057,240.0
8892,8058,240.0
8892,8059,240.0
8892,8061,360.0
8892,8066,259.0
8892,8067,124.0
8892,8416,124.0
8892,8419,574.0
8892,8424,137.0
8892,8444,300.0
8892,8471,274.0
8892,8511,124.0
8892,8513,137.0
8892,8516,566.0
8892,8520,124.0
8892,8524,150.0
8892,8527,310.0
8892,8854,124.0
8892,8855,259.0
8892,8860,128.0
8892,8864,530.0
8892,8868,608.0
8892,8871,424.0
8892,8872,146.0
8892,8873,140.0
8892,8877,297.2
8892,8885,137.0
8892,8887,383.0
8892,8888,137.0
8894,7264,120.0
8894,7280,120.0
8894,7794,500.0
8894,7987,120.0
8894,8010,240.0
8894,8014,240.0
8894,8022,300.0
8894,8855,160.0
8894,8856,393.0
8894,8857,120.0
8894,8860,124.0
8894,8861,120.0
8894,8864,615.5
8894,8867,137.0
8894,8868,294.6667
8894,8870,150.0
8894,8871,1104.0
8894,8873,315.0
8894,8877,150.0
8894,8878,148.5
8894,8882,120.0
8894,8887,220.0
8894,9151,128.0
8895,7292,120.0
8895,8855,240.0
8897,8887,128.0
8898,8858,40.0
8900,7198,281.0
8900,7256,240.0
8900,7264,149.33333
8900,7280,312.3333
8900,7292,240.0
8900,7337,353.0
8900,7358,770.0
8900,7363,245.0
8900,7421,2120.0
8900,7448,1440.0
8900,7794,1188.0
8900,7937,792.0
8900,7965,160.0
8900,7967,160.0
8900,7969,154.0
8900,7970,128.0
8900,7972,167.0
8900,7973,120.0
8900,7974,120.0
8900,7975,120.0
8900,7976,120.0
8900,7982,120.0
8900,7984,167.0
8900,7985,120.0
8900,7987,126.0
8900,7990,120.0
8900,7993,120.0
8900,7997,144.0
8900,7999,120.0
8900,8001,515.5
8900,8002,248.0
8900,8005,120.0
8900,8007,120.0
8900,8010,160.0
8900,8012,120.0
8900,8014,162.0
8900,8015,120.0
8900,8016,120.0
8900,8019,120.0
8900,8022,341.0
8900,8023,120.0
8900,8024,120.0
8900,8026,120.0
8900,8027,120.0
8900,8028,167.0
8900,8033,348.0
8900,8035,167.0
8900,8037,160.0
8900,8040,420.0
8900,8052,167.0
8900,8066,161.33333
8900,8068,144.0
8900,8176,792.0
8900,8197,986.0
8900,8218,720.0
8900,8346,360.0
8900,8348,215.0
8900,8413,144.0
8900,8419,328.0
8900,8471,215.0
8900,8494,174.0
8900,8516,167.0
8900,8521,160.0
8900,8527,160.0
8900,8723,354.5
8900,8802,792.0
8900,8855,156.0
8900,8857,120.0
8900,8859,120.0
8900,8860,120.0
8900,8864,463.2
8900,8868,537.1428
8900,8870,240.0
8900,8871,685.1667
8900,8872,146.0
8900,8873,240.0
8900,8876,120.0
8900,8877,168.42857
8900,8881,120.0
8900,8883,120.0
8900,8887,152.4
8900,8888,120.0
8900,8892,162.4
8900,8894,244.0
8900,9330,120.0
8901,8864,240.0
8901,8868,40.0
8901,8871,40.0
8901,8900,120.0
8902,8864,361.33334
8902,8871,616.0
8902,8881,121.333336
8902,8900,120.0
8902,9008,128.0
8903,8881,118.0
8903,8900,120.0
8903,8948,108.0
8904,8887,240.0
8904,8900,120.0
8905,8887,240.0
8905,8900,120.0
8906,8855,248.0
8906,8856,128.0
8906,8860,256.0
8906,8864,293.3333
8906,8870,256.0
8906,8871,277.3333
8906,8877,128.0
8906,8881,251.0
8906,8887,128.0
8906,8892,256.0
8906,8902,121.333336
8906,8903,239.33334
8906,8905,128.0
8906,8942,160.0
8906,9054,128.0
8907,7292,240.0
8907,7794,400.0
8907,7961,300.0
8907,8022,150.0
8907,8855,360.0
8907,8864,402.0
8907,8868,144.66667
8907,8870,120.0
8907,8871,624.6667
8907,8873,120.0
8907,8877,120.0
8907,8887,240.0
8907,8892,128.0
8907,8900,140.5
8907,8906,128.0
8908,8842,80.0
8908,9040,140.0
8909,7256,480.0
8909,7292,600.0
8909,7358,1110.0
8909,7362,520.0
8909,7368,520.0
8909,7421,3016.6667
8909,7448,215.0
8909,7736,1075.0
8909,7744,1401.6666
8909,7794,2478.0
8909,7857,1075.0
8909,7872,583.0
8909,7905,545.0
8909,7925,580.0
8909,7958,440.0
8909,7960,240.0
8909,7961,780.0
8909,7962,440.0
8909,7963,755.0
8909,7964,380.0
8909,7965,660.0
8909,7967,561.1666
8909,7969,320.0
8909,7970,440.0
8909,7971,320.0
8909,7972,380.0
8909,7984,320.0
8909,7997,240.0
8909,8001,1174.0
8909,8022,565.0
8909,8028,429.8333
8909,8033,784.0
8909,8035,320.0
8909,8037,570.0
8909,8040,569.6666
8909,8042,696.6666
8909,8051,128.0
8909,8052,448.0
8909,8053,240.0
8909,8057,240.0
8909,8058,240.0
8909,8061,240.0
8909,8066,368.0
8909,8068,320.0
8909,8325,215.0
8909,8327,655.0
8909,8330,645.0
8909,8336,430.0
8909,8341,535.0
8909,8346,645.0
8909,8348,1116.0
8909,8373,660.0
8909,8381,660.0
8909,8398,645.0
8909,8410,396.66666
8909,8413,435.0
8909,8415,440.0
8909,8419,1137.0
8909,8420,390.0
8909,8424,390.0
8909,8425,712.0
8909,8444,738.6667
8909,8457,440.0
8909,8471,1192.5
8909,8482,430.0
8909,8483,146.0
8909,8491,220.0
8909,8494,630.8333
8909,8504,320.0
8909,8505,440.0
8909,8507,320.0
8909,8509,320.0
8909,8510,320.0
8909,8511,660.0
8909,8512,320.0
8909,8516,380.0
8909,8517,448.0
8909,8519,440.0
8909,8520,688.0
8909,8522,600.0
8909,8524,380.0
8909,8527,600.0
8909,8592,500.0
8909,8594,360.0
8909,8855,380.0
8909,8864,320.0
8909,8868,595.0
8909,8869,240.0
8909,8870,240.0
8909,8871,902.5
8909,8872,240.0
8909,8873,240.0
8909,8877,533.0
8909,8887,320.0
8909,8900,467.2
8909,8905,240.0
8909,8907,240.0
8910,7180,200.0
8910,7198,120.0
8910,7222,120.0
8910,7264,600.0
8910,7280,120.0
8910,7286,120.0
8910,7292,120.0
8910,7358,800.0
8910,7421,2412.0
8910,7448,560.0
8910,7794,750.0
8910,8176,792.0
8910,8216,832.0
8910,8218,996.0
8910,8262,215.0
8910,8723,1289.0
8910,8802,1405.0
8910,8836,500.0
8910,8855,445.0
8910,8856,528.6667
8910,8857,120.0
8910,8858,410.0
8910,8860,430.0
8910,8864,758.0
8910,8867,146.0
8910,8868,875.5667
8910,8871,743.4
8910,8875,142.0
8910,8877,454.0
8910,8878,120.0
8910,8884,160.0
8910,8887,160.0
8910,8892,160.0
8910,8894,584.0
8910,8900,659.6
8910,8909,440.0
8911,8887,240.0
8912,8887,240.0
8912,8900,120.0
8912,8906,249.33334
8913,8855,150.0
8913,8856,150.0
8913,8864,248.0
8913,8868,150.0
8913,8894,270.0
8913,8910,390.0
8915,7292,120.0
8915,7972,150.0
8915,8022,300.0
8915,8854,124.0
8915,8855,120.0
8915,8860,256.0
8915,8864,402.0
8915,8868,124.0
8915,8870,120.0
8915,8871,630.0
8915,8872,120.0
8915,8877,120.0
8915,8887,240.0
8915,8892,128.0
8915,8894,137.0
8915,8900,124.0
8915,8906,128.0
8915,8909,240.0
8916,8886,40.0
8916,8887,240.0
8916,8892,120.0
8916,9327,40.0
8918,8864,240.0
8918,8871,40.0
8921,9430,40.0
8921,10110,40.0
8921,10157,40.0
8921,10160,80.0
8921,10347,80.0
8921,10348,40.0
8921,10350,40.0
8922,7264,160.0
8922,8856,288.0
8922,8858,110.0
8922,8864,420.0
8922,8868,200.0
8922,8871,1080.0
8922,8910,160.0
8924,8061,146.0
8924,8855,480.0
8924,8872,120.0
8924,8873,120.0
8924,8877,120.0
8924,8892,120.0
8924,8900,120.0
8924,8909,240.0
8925,8900,120.0
8926,8537,120.0
8927,8877,120.0
8927,8887,240.0
8927,8900,120.0
8927,8909,240.0
8929,8855,120.0
8929,8877,120.0
8929,8887,240.0
8929,8900,120.0
8930,10227,40.0
8931,8865,150.0
8931,8895,120.0
8931,8911,150.0
8932,8840,120.0
8932,8908,140.0
8933,7987,287.0
8933,8001,518.0
8933,8002,390.0
8933,8020,150.0
8933,8022,128.0
8933,8864,496.0
8933,8868,120.0
8933,8870,120.0
8933,8871,392.0
8933,8877,151.0
8933,8881,251.0
8933,8894,150.0
8933,8900,147.2
8933,8902,249.33334
8933,8903,128.0
8933,8906,239.33334
8933,8910,167.0
8934,7292,120.0
8934,8855,240.0
8934,8872,120.0
8934,8877,120.0
8934,8887,240.0
8935,8886,40.0
8936,7292,120.0
8936,7421,1290.0
8936,8022,240.0
8936,8854,124.0
8936,8855,240.0
8936,8864,128.0
8936,8868,295.0
8936,8870,120.0
8936,8871,640.0
8936,8873,120.0
8936,8877,120.0
8936,8887,240.0
8936,8892,368.0
8936,8894,160.0
8936,8900,128.0
8936,8906,256.0
8936,8907,240.0
8936,8909,320.0
8936,8915,120.0
8937,8872,120.0
8937,8877,120.0
8937,8887,240.0
8939,8885,150.0
8939,8892,150.0
8939,8931,120.0
8941,8864,240.0
8941,8868,120.0
8941,8871,744.0
8941,8894,248.0
8941,8900,120.0
8941,8910,174.0
8941,9005,128.0
8942,8877,120.0
8942,8887,240.0
8942,8892,294.0
8942,8894,160.0
8942,8995,128.0
8944,8856,144.0
8944,8864,368.0
8944,8868,120.0
8944,8894,120.0
8944,8910,272.0
8945,7227,120.0
8945,7256,930.0
8945,7292,600.0
8945,7358,1295.0
8945,7421,1079.5
8945,7448,560.4166
8945,7794,851.25
8945,7961,150.0
8945,7972,150.0
8945,8001,248.0
8945,8002,248.0
8945,8022,424.0
8945,8052,160.0
8945,8066,120.0
8945,8218,360.0
8945,8348,430.0
8945,8516,150.0
8945,8547,120.0
8945,8628,120.0
8945,8723,416.0
8945,8802,1080.0
8945,8836,1009.5
8945,8854,124.0
8945,8855,275.6667
8945,8857,124.0
8945,8860,131.33333
8945,8861,131.33333
8945,8864,656.3333
8945,8865,120.0
8945,8868,194.5
8945,8870,120.0
8945,8871,491.0
8945,8872,120.0
8945,8873,120.0
8945,8877,250.0
8945,8885,270.0
8945,8887,374.6667
8945,8888,124.0
8945,8892,326.5
8945,8894,162.8
8945,8895,120.0
8945,8897,120.0
8945,8900,394.0
8945,8904,120.0
8945,8907,127.5
8945,8909,455.0
8945,8910,212.33333
8945,8911,120.0
8945,8915,131.33333
8945,8916,120.0
8945,8924,120.0
8945,8927,120.0
8945,8929,120.0
8945,8933,150.0
8945,8934,120.0
8945,8936,148.0
8945,8937,120.0
8945,8942,124.0
8945,9058,120.0
8946,7292,242.0
8946,7419,1440.0
8946,7925,290.0
8946,8033,144.0
8946,8052,128.0
8946,8516,454.0
8946,8854,124.0
8946,8855,150.0
8946,8860,256.0
8946,8864,556.0
8946,8869,240.0
8946,8870,256.0
8946,8871,150.0
8946,8872,139.0
8946,8873,120.0
8946,8877,312.4
8946,8887,398.0
8946,8888,124.0
8946,8892,658.0
8946,8900,161.33333
8946,8905,240.0
8946,8906,272.0
8946,8907,238.0
8946,8909,320.0
8946,8910,128.0
8946,8915,358.0
8946,8916,120.0
8946,8933,256.0
8946,8934,128.0
8946,8936,376.0
8946,8937,220.0
8946,8942,288.0
8946,8945,279.0
8946,8989,160.0
8948,8881,236.0
8948,8900,120.0
8948,8906,118.0
8949,8945,137.0
8950,8887,240.0
8952,8864,128.0
8952,8881,249.33334
8952,8887,240.0
8952,8900,120.0
8952,8906,216.0
8952,8945,120.0
8952,8961,128.0
8953,8892,120.0
8953,8931,120.0
8953,8945,120.0
8956,7198,248.0
8956,7256,480.0
8956,7264,480.0
8956,7280,529.3333
8956,7292,612.0
8956,7358,3100.0
8956,7421,2688.6665
8956,7448,520.0
8956,7744,1800.0
8956,7794,1725.0
8956,7958,320.0
8956,7965,320.0
8956,7969,320.0
8956,7972,320.0
8956,7974,240.0
8956,7982,240.0
8956,7984,320.0
8956,7987,240.0
8956,7993,248.0
8956,7999,360.0
8956,8001,600.0
8956,8002,240.0
8956,8003,240.0
8956,8007,240.0
8956,8010,240.0
8956,8012,240.0
8956,8014,377.0
8956,8015,240.0
8956,8016,240.0
8956,8022,690.0
8956,8025,240.0
8956,8033,320.0
8956,8035,320.0
8956,8037,440.0
8956,8040,520.0
8956,8066,320.0
8956,8068,320.0
8956,8176,626.0
8956,8218,1440.0
8956,8346,645.0
8956,8348,1188.0
8956,8398,645.0
8956,8419,372.0
8956,8471,645.0
8956,8494,160.0
8956,8516,440.0
8956,8723,1346.0
8956,8769,832.0
8956,8850,240.0
8956,8855,624.0
8956,8856,124.0
8956,8857,240.0
8956,8858,430.0
8956,8859,248.0
8956,8860,240.0
8956,8861,240.0
8956,8864,428.33337
8956,8866,240.0
8956,8868,884.6666
8956,8870,368.0
8956,8871,917.25
8956,8872,368.0
8956,8873,360.0
8956,8876,240.0
8956,8877,377.3333
8956,8879,240.0
8956,8883,240.0
8956,8885,124.0
8956,8887,280.0
8956,8892,457.0
8956,8894,390.0
8956,8900,377.3333
8956,8902,244.0
8956,8904,240.0
8956,8905,240.0
8956,8906,240.0
8956,8907,350.0
8956,8909,396.66666
8956,8910,554.0
8956,8911,240.0
8956,8912,240.0
8956,8915,240.0
8956,8924,240.0
8956,8925,240.0
8956,8927,240.0
8956,8928,240.0
8956,8929,240.0
8956,8933,240.0
8956,8936,266.66666
8956,8937,242.66667
8956,8941,240.0
8956,8945,532.1666
8956,8946,416.66666
8956,8948,240.0
8956,8952,240.0
8956,9330,240.0
8956,9362,240.0
8958,7421,1439.0
8958,8001,120.0
8958,8022,302.0
8958,8855,120.0
8958,8856,256.0
8958,8864,376.0
8958,8868,426.0
8958,8870,120.0
8958,8871,668.0
8958,8872,120.0
8958,8877,280.6667
8958,8881,241.0
8958,8887,128.0
8958,8892,376.0
8958,8894,124.0
8958,8900,147.2
8958,8902,246.0
8958,8903,226.0
8958,8906,231.0
8958,8910,167.0
8958,8913,150.0
8958,8945,110.0
8958,8946,128.0
8958,8956,386.66666
8958,9032,128.0
8959,8931,150.0
8960,8877,120.0
8960,8887,240.0
8960,8892,120.0
8960,8900,120.0
8960,8931,135.0
8960,8945,120.0
8960,8956,240.0
8961,7292,240.0
8961,7961,124.0
8961,7972,124.0
8961,8010,124.0
8961,8022,150.0
8961,8705,40.0
8961,8855,128.0
8961,8857,256.0
8961,8860,256.0
8961,8864,386.6667
8961,8868,137.0
8961,8871,616.0
8961,8872,120.0
8961,8873,120.0
8961,8877,248.0
8961,8881,256.0
8961,8887,368.0
8961,8892,256.0
8961,8894,150.0
8961,8900,120.0
8961,8906,136.0
8961,8907,240.0
8961,8909,320.0
8961,8910,295.0
8961,8917,40.0
8961,8933,256.0
8961,8936,256.0
8961,8945,382.66666
8961,8946,266.6667
8961,8955,40.0
8961,8956,394.66663
8962,8956,240.0
8964,7256,360.0
8964,7292,720.0
8964,7337,215.0
8964,7351,645.0
8964,7358,1425.0
8964,7362,645.0
8964,7363,735.0
8964,7367,645.0
8964,7408,860.0
8964,7421,2470.6665
8964,7448,612.5
8964,7454,645.0
8964,7547,313.0
8964,7744,980.0
8964,7794,1180.0
8964,7872,1450.0
8964,7925,215.0
8964,7958,124.0
8964,7961,402.6667
8964,7963,160.0
8964,7965,440.0
8964,7967,137.0
8964,7969,160.0
8964,7970,128.0
8964,7971,124.0
8964,7972,546.0
8964,7984,610.0
8964,7987,900.0
8964,7993,120.0
8964,8001,1603.3333
8964,8002,720.0
8964,8010,880.0
8964,8014,720.0
8964,8022,1477.6666
8964,8028,137.0
8964,8033,480.0
8964,8035,380.0
8964,8037,370.0
8964,8040,137.0
8964,8042,150.0
8964,8052,120.0
8964,8057,120.0
8964,8061,120.0
8964,8066,496.0
8964,8068,122.0
8964,8176,313.0
8964,8218,416.0
8964,8327,200.0
8964,8346,490.0
8964,8348,215.0
8964,8398,430.0
8964,8413,128.0
8964,8419,128.0
8964,8471,215.0
8964,8494,220.0
8964,8511,660.0
8964,8516,1549.6667
8964,8519,180.0
8964,8520,446.0
8964,8521,220.0
8964,8524,220.0
8964,8723,792.0
8964,8850,360.0
8964,8854,124.0
8964,8855,1159.1333
8964,8857,480.0
8964,8859,480.0
8964,8860,1158.0
8964,8861,399.6667
8964,8864,1614.0
8964,8868,2029.5
8964,8869,470.0
8964,8870,930.3333
8964,8871,1916.0
8964,8872,686.6667
8964,8873,950.1667
8964,8876,360.0
8964,8877,815.0
8964,8881,480.0
8964,8885,476.0
8964,8887,947.0
8964,8892,1326.3333
8964,8894,1262.5
8964,8895,480.0
8964,8897,240.0
8964,8900,1106.3334
8964,8902,480.0
8964,8904,476.5
8964,8905,590.0
8964,8906,718.0
8964,8907,856.3333
8964,8909,1886.3333
8964,8910,1197.0
8964,8911,600.0
8964,8912,581.6666
8964,8915,1117.0
8964,8916,360.0
8964,8924,866.6666
8964,8925,360.0
8964,8927,826.6666
8964,8929,705.0
8964,8933,1092.6666
8964,8934,480.0
8964,8936,1252.3999
8964,8937,700.0
8964,8940,360.0
8964,8941,600.0
8964,8942,360.0
8964,8945,1226.8417
8964,8946,1437.5
8964,8949,360.0
8964,8950,348.3333
8964,8952,482.0
8964,8956,1610.6667
8964,8957,360.0
8964,8958,856.0
8964,8960,702.5
8964,8961,1066.6
8964,9058,360.0
8965,8872,120.0
8965,8873,120.0
8965,8877,120.0
8965,8900,120.0
8965,8931,150.0
8965,8945,125.0
8965,8946,128.0
8965,8956,240.0
8965,8961,256.0
8965,8964,396.0
8966,7987,470.0
8966,8864,240.0
8966,8868,80.0
8966,8871,440.0
8966,8894,120.0
8966,8910,120.0
8966,8956,240.0
8967,8944,40.0
8968,7292,120.0
8968,8854,124.0
8968,8855,128.0
8968,8860,128.0
8968,8864,128.0
8968,8871,784.0
8968,8872,248.0
8968,8873,120.0
8968,8877,376.0
8968,8887,240.0
8968,8892,138.66667
8968,8894,120.0
8968,8900,120.0
8968,8905,128.0
8968,8906,229.33334
8968,8907,256.0
8968,8909,300.0
8968,8933,128.0
8968,8936,256.0
8968,8942,128.0
8968,8945,293.6667
8968,8946,256.0
8968,8956,266.66666
8968,8958,128.0
8968,8961,256.0
8968,8964,951.66656
8969,8900,120.0
8969,8956,240.0
8970,8930,186.0
8970,10174,80.0
8972,8881,40.0
8973,7215,240.0
8973,7227,240.0
8973,7256,720.0
8973,7292,716.0
8973,8520,160.0
8973,8855,364.0
8973,8857,120.0
8973,8860,120.0
8973,8861,120.0
8973,8865,120.0
8973,8870,120.0
8973,8872,240.0
8973,8873,120.0
8973,8885,270.0
8973,8887,364.0
8973,8892,459.6667
8973,8900,260.5
8973,8904,120.0
8973,8906,128.0
8973,8907,360.0
8973,8909,463.3333
8973,8915,120.0
8973,8924,360.0
8973,8927,360.0
8973,8929,120.0
8973,8934,120.0
8973,8936,360.0
8973,8937,360.0
8973,8945,524.6667
8973,8946,281.3333
8973,8952,240.0
8973,8956,564.0
8973,8960,360.0
8973,8961,488.0
8973,8964,1238.0476
8973,8965,120.0
8973,8968,488.0
8973,9058,120.0
8974,8887,240.0
8974,8909,240.0
8974,8946,240.0
8974,8956,240.0
8974,8964,360.6667
8975,8956,240.0
8976,8855,40.0
8977,8870,40.0
8977,8968,40.0
8978,8858,40.0
8979,8956,240.0
8980,8868,40.0
8981,8877,120.0
8981,8887,240.0
8981,8945,120.0
8981,8964,360.0
8981,8973,120.0
8982,8053,240.0
8982,8516,120.0
8982,8855,240.0
8982,8873,120.0
8982,8877,120.0
8982,8887,240.0
8982,8892,128.0
8982,8900,120.0
8982,8906,128.0
8982,8909,240.0
8982,8945,120.0
8982,8946,240.0
8982,8956,240.0
8982,8964,1677.8333
8982,8968,128.0
8982,8973,120.0
8983,8864,240.0
8983,8956,240.0
8984,7180,200.0
8984,7227,240.0
8984,7254,120.0
8984,7256,240.0
8984,7292,240.0
8984,7351,860.0
8984,7358,738.5
8984,7363,535.0
8984,7408,200.0
8984,7421,2692.0
8984,7448,970.0
8984,7454,400.0
8984,7461,295.0
8984,7666,885.0
8984,7674,333.0
8984,7794,1856.5
8984,7872,215.0
8984,7894,430.0
8984,7922,430.0
8984,7925,460.0
8984,7937,540.0
8984,7961,174.0
8984,7965,160.0
8984,7972,160.0
8984,8001,406.0
8984,8022,167.0
8984,8033,256.0
8984,8037,160.0
8984,8040,316.0
8984,8052,160.0
8984,8138,360.0
8984,8143,360.0
8984,8172,360.0
8984,8174,680.0
8984,8176,1152.0
8984,8197,756.0
8984,8218,738.0
8984,8348,360.0
8984,8419,248.0
8984,8511,128.0
8984,8516,167.0
8984,8520,174.0
8984,8524,128.0
8984,8592,430.0
8984,8723,709.0
8984,8802,720.0
